-119.83,34.38
-119.83,34.38202020202021
-119.83,34.384040404040405
-119.83,34.38606060606061
-119.83,34.38808080808081
-119.83,34.39010101010101
-119.83,34.39212121212122
-119.83,34.394141414141416
-119.83,34.39616161616162
-119.83,34.39818181818182
-119.83,34.40020202020202
-119.83,34.40222222222222
-119.83,34.404242424242426
-119.83,34.40626262626263
-119.83,34.40828282828283
-119.83,34.410303030303034
-119.83,34.41232323232323
-119.83,34.41434343434344
-119.83,34.41636363636364
-119.83,34.41838383838384
-119.83,34.420404040404044
-119.83,34.42242424242424
-119.83,34.42444444444445
-119.83,34.426464646464645
-119.83,34.42848484848485
-119.83,34.430505050505054
-119.83,34.43252525252525
-119.83,34.43454545454546
-119.83,34.436565656565655
-119.83,34.43858585858586
-119.83,34.440606060606065
-119.83,34.44262626262626
-119.83,34.44464646464647
-119.83,34.446666666666665
-119.83,34.44868686868687
-119.83,34.450707070707075
-119.83,34.45272727272727
-119.83,34.45474747474748
-119.83,34.456767676767676
-119.83,34.45878787878788
-119.83,34.46080808080808
-119.83,34.46282828282828
-119.83,34.46484848484849
-119.83,34.466868686868686
-119.83,34.46888888888889
-119.83,34.47090909090909
-119.83,34.472929292929294
-119.83,34.4749494949495
-119.83,34.4769696969697
-119.83,34.4789898989899
-119.83,34.4810101010101
-119.83,34.483030303030304
-119.83,34.4850505050505
-119.83,34.48707070707071
-119.83,34.48909090909091
-119.83,34.49111111111111
-119.83,34.493131313131315
-119.83,34.49515151515151
-119.83,34.49717171717172
-119.83,34.49919191919192
-119.83,34.50121212121212
-119.83,34.503232323232325
-119.83,34.50525252525252
-119.83,34.50727272727273
-119.83,34.509292929292926
-119.83,34.51131313131313
-119.83,34.513333333333335
-119.83,34.51535353535353
-119.83,34.51737373737374
-119.83,34.519393939393936
-119.83,34.52141414141414
-119.83,34.523434343434346
-119.83,34.525454545454544
-119.83,34.52747474747475
-119.83,34.529494949494946
-119.83,34.53151515151515
-119.83,34.533535353535356
-119.83,34.535555555555554
-119.83,34.53757575757576
-119.83,34.53959595959596
-119.83,34.54161616161616
-119.83,34.54363636363636
-119.83,34.545656565656564
-119.83,34.54767676767677
-119.83,34.54969696969697
-119.83,34.55171717171717
-119.83,34.55373737373737
-119.83,34.555757575757575
-119.83,34.55777777777778
-119.83,34.55979797979798
-119.83,34.56181818181818
-119.83,34.56383838383838
-119.83,34.565858585858585
-119.83,34.56787878787878
-119.83,34.56989898989899
-119.83,34.57191919191919
-119.83,34.57393939393939
-119.83,34.575959595959596
-119.83,34.57797979797979
-119.83,34.58
-119.82838383838384,34.38
-119.82838383838384,34.38202020202021
-119.82838383838384,34.384040404040405
-119.82838383838384,34.38606060606061
-119.82838383838384,34.38808080808081
-119.82838383838384,34.39010101010101
-119.82838383838384,34.39212121212122
-119.82838383838384,34.394141414141416
-119.82838383838384,34.39616161616162
-119.82838383838384,34.39818181818182
-119.82838383838384,34.40020202020202
-119.82838383838384,34.40222222222222
-119.82838383838384,34.404242424242426
-119.82838383838384,34.40626262626263
-119.82838383838384,34.40828282828283
-119.82838383838384,34.410303030303034
-119.82838383838384,34.41232323232323
-119.82838383838384,34.41434343434344
-119.82838383838384,34.41636363636364
-119.82838383838384,34.41838383838384
-119.82838383838384,34.420404040404044
-119.82838383838384,34.42242424242424
-119.82838383838384,34.42444444444445
-119.82838383838384,34.426464646464645
-119.82838383838384,34.42848484848485
-119.82838383838384,34.430505050505054
-119.82838383838384,34.43252525252525
-119.82838383838384,34.43454545454546
